t;Totalizador
2018-03-02 19:53:52.496000-03:00;2217
2018-03-02 19:54:07.503000-03:00;2218
2018-03-02 19:54:22.510000-03:00;2218
2018-03-02 19:54:37.502000-03:00;2219
2018-03-02 19:54:52.510000-03:00;2219
2018-03-02 19:55:07.501000-03:00;2220
2018-03-02 19:55:22.509000-03:00;2220
2018-03-02 19:55:37.501000-03:00;2221
2018-03-02 19:55:52.508000-03:00;2222
2018-03-02 19:56:07.500000-03:00;2222
2018-03-02 19:56:22.507000-03:00;2223
2018-03-02 19:56:37.499000-03:00;2223
2018-03-02 19:56:52.506000-03:00;2224
2018-03-02 19:57:07.498000-03:00;2224
2018-03-02 19:57:22.506000-03:00;2225
2018-03-02 19:57:37.497000-03:00;2225
2018-03-02 19:57:52.505000-03:00;2226
2018-03-02 19:58:07.512000-03:00;2226
2018-03-02 19:58:22.504000-03:00;2227
2018-03-02 19:58:37.496000-03:00;2228
2018-03-02 19:58:52.503000-03:00;2228
2018-03-02 19:59:07.511000-03:00;2229
2018-03-02 19:59:22.502000-03:00;2229
2018-03-02 19:59:37.510000-03:00;2230
2018-03-02 19:59:52.502000-03:00;2230
2018-03-02 20:00:07.509000-03:00;2231
2018-03-02 20:00:22.501000-03:00;2231
2018-03-02 20:00:37.508000-03:00;2232
2018-03-02 20:00:52.500000-03:00;2232
2018-03-02 20:01:07.507000-03:00;2233
2018-03-02 20:01:22.499000-03:00;2234
2018-03-02 20:01:37.506000-03:00;2234
2018-03-02 20:01:52.498000-03:00;2235
2018-03-02 20:02:07.506000-03:00;2235
2018-03-02 20:02:22.497000-03:00;2236
2018-03-02 20:02:37.505000-03:00;2236
2018-03-02 20:02:52.512000-03:00;2237
2018-03-02 20:03:07.504000-03:00;2237
2018-03-02 20:03:22.496000-03:00;2238
2018-03-02 20:03:37.503000-03:00;2238
2018-03-02 20:03:52.511000-03:00;2239
2018-03-02 20:04:07.502000-03:00;2239
2018-03-02 20:04:22.510000-03:00;2240
2018-03-02 20:04:37.502000-03:00;2241
2018-03-02 20:04:52.509000-03:00;2241
2018-03-02 20:05:07.501000-03:00;2242
2018-03-02 20:05:22.508000-03:00;2242
2018-03-02 20:05:37.500000-03:00;2243
2018-03-02 20:05:52.507000-03:00;2243
2018-03-02 20:06:07.499000-03:00;2244
2018-03-02 20:06:22.507000-03:00;2244
2018-03-02 20:06:37.498000-03:00;2245
2018-03-02 20:06:52.506000-03:00;2245
2018-03-02 20:07:07.497000-03:00;2246
2018-03-02 20:07:22.505000-03:00;2246
2018-03-02 20:07:37.512000-03:00;2247
2018-03-02 20:07:52.504000-03:00;2248
2018-03-02 20:08:07.496000-03:00;2248
2018-03-02 20:08:22.503000-03:00;2249
2018-03-02 20:08:37.511000-03:00;2249
2018-03-02 20:08:52.502000-03:00;2250
2018-03-02 20:09:07.510000-03:00;2250
2018-03-02 20:09:22.502000-03:00;2251
2018-03-02 20:09:37.509000-03:00;2251
2018-03-02 20:09:52.501000-03:00;2252
2018-03-02 20:10:07.508000-03:00;2252
2018-03-02 20:10:22.500000-03:00;2253
2018-03-02 20:10:37.507000-03:00;2254
2018-03-02 20:10:52.499000-03:00;2254
2018-03-02 20:11:07.507000-03:00;2255
2018-03-02 20:11:22.498000-03:00;2255
2018-03-02 20:11:37.506000-03:00;2256
2018-03-02 20:11:52.498000-03:00;2256
2018-03-02 20:12:07.505000-03:00;2257
2018-03-02 20:12:22.512000-03:00;2257
2018-03-02 20:12:37.504000-03:00;2258
2018-03-02 20:12:52.496000-03:00;2258
2018-03-02 20:13:07.503000-03:00;2259
2018-03-02 20:13:22.511000-03:00;2259
2018-03-02 20:13:37.502000-03:00;2260
2018-03-02 20:13:52.510000-03:00;2261
2018-03-02 20:14:07.502000-03:00;2261
2018-03-02 20:14:22.509000-03:00;2262
2018-03-02 20:14:37.501000-03:00;2262
2018-03-02 20:14:52.508000-03:00;2263
2018-03-02 20:15:07.500000-03:00;2263
2018-03-02 20:15:22.507000-03:00;2264
2018-03-02 20:15:37.499000-03:00;2264
2018-03-02 20:15:52.507000-03:00;2265
2018-03-02 20:16:07.498000-03:00;2265
2018-03-02 20:16:22.506000-03:00;2266
2018-03-02 20:16:37.498000-03:00;2267
2018-03-02 20:16:52.505000-03:00;2267
2018-03-02 20:17:07.512000-03:00;2268
2018-03-02 20:17:22.504000-03:00;2268
2018-03-02 20:17:37.496000-03:00;2269
2018-03-02 20:17:52.503000-03:00;2269
2018-03-02 20:18:07.511000-03:00;2270
2018-03-02 20:18:22.503000-03:00;2270
2018-03-02 20:18:37.510000-03:00;2271
2018-03-02 20:18:52.502000-03:00;2271
2018-03-02 20:19:07.509000-03:00;2272
2018-03-02 20:19:22.501000-03:00;2273
2018-03-02 20:19:37.508000-03:00;2273
2018-03-02 20:19:52.500000-03:00;2274
2018-03-02 20:20:07.507000-03:00;2274
2018-03-02 20:20:22.499000-03:00;2275
2018-03-02 20:20:37.507000-03:00;2275
2018-03-02 20:20:52.498000-03:00;2276
2018-03-02 20:21:07.506000-03:00;2276
2018-03-02 20:21:22.498000-03:00;2277
2018-03-02 20:21:37.505000-03:00;2277
2018-03-02 20:21:52.497000-03:00;2278
2018-03-02 20:22:07.504000-03:00;2278
2018-03-02 20:22:22.512000-03:00;2279
2018-03-02 20:22:37.503000-03:00;2280
2018-03-02 20:22:52.511000-03:00;2280
2018-03-02 20:23:07.503000-03:00;2281
2018-03-02 20:23:22.510000-03:00;2281
2018-03-02 20:23:37.502000-03:00;2282
2018-03-02 20:23:52.509000-03:00;2282
2018-03-02 20:24:07.501000-03:00;2283
2018-03-02 20:24:22.508000-03:00;2283
2018-03-02 20:24:37.500000-03:00;2284
2018-03-02 20:24:52.508000-03:00;2284
2018-03-02 20:25:07.499000-03:00;2285
2018-03-02 20:25:22.507000-03:00;2286
2018-03-02 20:25:37.499000-03:00;2286
2018-03-02 20:25:52.506000-03:00;2287
2018-03-02 20:26:07.498000-03:00;2287
2018-03-02 20:26:22.505000-03:00;2288
2018-03-02 20:26:37.497000-03:00;2288
2018-03-02 20:26:52.504000-03:00;2289
2018-03-02 20:27:07.512000-03:00;2289
2018-03-02 20:27:22.503000-03:00;2290
2018-03-02 20:27:37.511000-03:00;2290
2018-03-02 20:27:52.503000-03:00;2291
2018-03-02 20:28:07.510000-03:00;2291
2018-03-02 20:28:22.502000-03:00;2292
2018-03-02 20:28:37.509000-03:00;2293
2018-03-02 20:28:52.501000-03:00;2293
2018-03-02 20:29:07.508000-03:00;2294
2018-03-02 20:29:22.500000-03:00;2294
2018-03-02 20:29:37.508000-03:00;2295
2018-03-02 20:29:52.499000-03:00;2295
2018-03-02 20:30:07.507000-03:00;2296
2018-03-02 20:30:22.499000-03:00;2296
2018-03-02 20:30:37.506000-03:00;2297
2018-03-02 20:30:52.498000-03:00;2297
2018-03-02 20:31:07.505000-03:00;2298
2018-03-02 20:31:22.497000-03:00;2299
2018-03-02 20:31:37.504000-03:00;2299
2018-03-02 20:31:52.512000-03:00;2300
2018-03-02 20:32:07.504000-03:00;2300
2018-03-02 20:32:22.511000-03:00;2301
2018-03-02 20:32:37.503000-03:00;2301
2018-03-02 20:32:52.495000-03:00;2302
2018-03-02 20:33:07.502000-03:00;2302
2018-03-02 20:33:22.509000-03:00;2303
2018-03-02 20:33:37.501000-03:00;2303
2018-03-02 20:33:52.508000-03:00;2304
2018-03-02 20:34:07.500000-03:00;2304
2018-03-02 20:34:22.508000-03:00;2305
2018-03-02 20:34:37.499000-03:00;2306
2018-03-02 20:34:52.507000-03:00;2306
2018-03-02 20:35:07.499000-03:00;2307
2018-03-02 20:35:22.506000-03:00;2307
2018-03-02 20:35:37.498000-03:00;2308
2018-03-02 20:35:52.505000-03:00;2308
2018-03-02 20:36:07.497000-03:00;2309
2018-03-02 20:36:22.504000-03:00;2309
2018-03-02 20:36:37.512000-03:00;2310
2018-03-02 20:36:52.504000-03:00;2310
2018-03-02 20:37:07.511000-03:00;2311
2018-03-02 20:37:22.503000-03:00;2311
2018-03-02 20:37:37.495000-03:00;2312
2018-03-02 20:37:52.502000-03:00;2313
2018-03-02 20:38:07.509000-03:00;2313
2018-03-02 20:38:22.501000-03:00;2314
2018-03-02 20:38:37.509000-03:00;2314
2018-03-02 20:38:52.500000-03:00;2315
2018-03-02 20:39:07.508000-03:00;2315
2018-03-02 20:39:22.500000-03:00;2316
2018-03-02 20:39:37.507000-03:00;2316
2018-03-02 20:39:52.499000-03:00;2317
2018-03-02 20:40:07.506000-03:00;2317
2018-03-02 20:40:22.498000-03:00;2318
2018-03-02 20:40:37.505000-03:00;2319
2018-03-02 20:40:52.497000-03:00;2319
2018-03-02 20:41:07.504000-03:00;2320
2018-03-02 20:41:22.512000-03:00;2320
2018-03-02 20:41:37.504000-03:00;2321
2018-03-02 20:41:52.511000-03:00;2321
2018-03-02 20:42:07.503000-03:00;2322
2018-03-02 20:42:22.495000-03:00;2322
2018-03-02 20:42:37.502000-03:00;2323
2018-03-02 20:42:52.509000-03:00;2323
2018-03-02 20:43:07.501000-03:00;2324
2018-03-02 20:43:22.509000-03:00;2325
2018-03-02 20:43:37.500000-03:00;2325
2018-03-02 20:43:52.508000-03:00;2326
2018-03-02 20:44:07.500000-03:00;2326
2018-03-02 20:44:22.507000-03:00;2327
2018-03-02 20:44:37.499000-03:00;2327
2018-03-02 20:44:52.506000-03:00;2328
2018-03-02 20:45:07.498000-03:00;2328
2018-03-02 20:45:22.505000-03:00;2329
2018-03-02 20:45:37.497000-03:00;2329
2018-03-02 20:45:52.505000-03:00;2330
2018-03-02 20:46:07.512000-03:00;2330
2018-03-02 20:46:22.504000-03:00;2331
2018-03-02 20:46:37.511000-03:00;2332
2018-03-02 20:46:52.503000-03:00;2332
2018-03-02 20:47:07.495000-03:00;2333
2018-03-02 20:47:22.502000-03:00;2333
2018-03-02 20:47:37.509000-03:00;2334
2018-03-02 20:47:52.501000-03:00;2334
2018-03-02 20:48:07.509000-03:00;2335
2018-03-02 20:48:22.500000-03:00;2335
2018-03-02 20:48:37.508000-03:00;2336
2018-03-02 20:48:52.500000-03:00;2336
2018-03-02 20:49:07.507000-03:00;2337
2018-03-02 20:49:22.499000-03:00;2337
2018-03-02 20:49:37.506000-03:00;2338
2018-03-02 20:49:52.498000-03:00;2339
2018-03-02 20:50:07.505000-03:00;2339
2018-03-02 20:50:22.497000-03:00;2340
2018-03-02 20:50:37.505000-03:00;2340
2018-03-02 20:50:52.512000-03:00;2341
2018-03-02 20:51:07.504000-03:00;2341
2018-03-02 20:51:22.496000-03:00;2342
2018-03-02 20:51:37.503000-03:00;2342
2018-03-02 20:51:52.510000-03:00;2343
2018-03-02 20:52:07.502000-03:00;2343
2018-03-02 20:52:22.510000-03:00;2344
2018-03-02 20:52:37.501000-03:00;2345
2018-03-02 20:52:52.509000-03:00;2345
2018-03-02 20:53:07.500000-03:00;2346
2018-03-02 20:53:22.508000-03:00;2346
2018-03-02 20:53:37.500000-03:00;2347
2018-03-02 20:53:52.507000-03:00;2347
2018-03-02 20:54:07.499000-03:00;2348
2018-03-02 20:54:22.506000-03:00;2348
2018-03-02 20:54:37.498000-03:00;2349
2018-03-02 20:54:52.505000-03:00;2349
2018-03-02 20:55:07.497000-03:00;2350
2018-03-02 20:55:22.505000-03:00;2351
2018-03-02 20:55:37.512000-03:00;2351
2018-03-02 20:55:52.504000-03:00;2352
2018-03-02 20:56:07.496000-03:00;2352
2018-03-02 20:56:22.503000-03:00;2353
2018-03-02 20:56:37.510000-03:00;2353
2018-03-02 20:56:52.502000-03:00;2354
2018-03-02 20:57:07.510000-03:00;2354
2018-03-02 20:57:22.501000-03:00;2355
2018-03-02 20:57:37.509000-03:00;2355
2018-03-02 20:57:52.501000-03:00;2356
2018-03-02 20:58:07.508000-03:00;2356
2018-03-02 20:58:22.500000-03:00;2357
2018-03-02 20:58:37.507000-03:00;2358
2018-03-02 20:58:52.499000-03:00;2358
2018-03-02 20:59:07.506000-03:00;2359
2018-03-02 20:59:22.498000-03:00;2359
2018-03-02 20:59:37.505000-03:00;2360
2018-03-02 20:59:52.497000-03:00;2360
2018-03-02 21:00:07.505000-03:00;2361
2018-03-02 21:00:22.512000-03:00;2361
2018-03-02 21:00:37.504000-03:00;0
2018-03-02 21:00:52.496000-03:00;0
2018-03-02 21:01:07.503000-03:00;1
2018-03-02 21:01:22.510000-03:00;2
2018-03-02 21:01:37.502000-03:00;2
2018-03-02 21:01:52.510000-03:00;3
2018-03-02 21:02:07.501000-03:00;3
2018-03-02 21:02:22.509000-03:00;4
2018-03-02 21:02:37.501000-03:00;4
2018-03-02 21:02:52.508000-03:00;5
2018-03-02 21:03:07.500000-03:00;5
2018-03-02 21:03:22.507000-03:00;6
2018-03-02 21:03:37.499000-03:00;6
2018-03-02 21:03:52.506000-03:00;7
2018-03-02 21:04:07.498000-03:00;7
2018-03-02 21:04:22.506000-03:00;8
2018-03-02 21:04:37.497000-03:00;9
2018-03-02 21:04:52.505000-03:00;9
2018-03-02 21:05:07.512000-03:00;10
2018-03-02 21:05:22.504000-03:00;10
2018-03-02 21:05:37.496000-03:00;11
2018-03-02 21:05:52.503000-03:00;11
2018-03-02 21:06:07.510000-03:00;12
2018-03-02 21:06:22.502000-03:00;12
2018-03-02 21:06:37.510000-03:00;13
2018-03-02 21:06:52.501000-03:00;13
2018-03-02 21:07:07.509000-03:00;14
2018-03-02 21:07:22.501000-03:00;15
2018-03-02 21:07:37.508000-03:00;15
2018-03-02 21:07:52.500000-03:00;16
2018-03-02 21:08:07.507000-03:00;16
2018-03-02 21:08:22.499000-03:00;17
2018-03-02 21:08:37.506000-03:00;17
2018-03-02 21:08:52.498000-03:00;18
2018-03-02 21:09:07.506000-03:00;18
2018-03-02 21:09:22.497000-03:00;19
2018-03-02 21:09:37.505000-03:00;19
2018-03-02 21:09:52.512000-03:00;20
2018-03-02 21:10:07.504000-03:00;20
2018-03-02 21:10:22.496000-03:00;21
2018-03-02 21:10:37.503000-03:00;22
2018-03-02 21:10:52.511000-03:00;22
2018-03-02 21:11:07.502000-03:00;23
2018-03-02 21:11:22.510000-03:00;23
2018-03-02 21:11:37.502000-03:00;24
2018-03-02 21:11:52.509000-03:00;24
2018-03-02 21:12:07.501000-03:00;25
2018-03-02 21:12:22.508000-03:00;25
2018-03-02 21:12:37.500000-03:00;26
2018-03-02 21:12:52.507000-03:00;26
2018-03-02 21:13:07.499000-03:00;27
2018-03-02 21:13:22.506000-03:00;27
2018-03-02 21:13:37.498000-03:00;28
2018-03-02 21:13:52.506000-03:00;29
2018-03-02 21:14:07.497000-03:00;29
2018-03-02 21:14:22.505000-03:00;30
2018-03-02 21:14:37.512000-03:00;30
2018-03-02 21:14:52.504000-03:00;31
2018-03-02 21:15:07.496000-03:00;31
2018-03-02 21:15:22.503000-03:00;32
2018-03-02 21:15:37.511000-03:00;32
2018-03-02 21:15:52.502000-03:00;33
2018-03-02 21:16:07.510000-03:00;33
2018-03-02 21:16:22.502000-03:00;34
2018-03-02 21:16:37.509000-03:00;34
2018-03-02 21:16:52.501000-03:00;35
2018-03-02 21:17:07.508000-03:00;36
2018-03-02 21:17:22.500000-03:00;36
2018-03-02 21:17:37.507000-03:00;37
2018-03-02 21:17:52.499000-03:00;37
2018-03-02 21:18:07.507000-03:00;38
2018-03-02 21:18:22.498000-03:00;38
2018-03-02 21:18:37.506000-03:00;39
2018-03-02 21:18:52.497000-03:00;39
2018-03-02 21:19:07.505000-03:00;40
2018-03-02 21:19:22.512000-03:00;40
2018-03-02 21:19:37.504000-03:00;41
2018-03-02 21:19:52.496000-03:00;42
2018-03-02 21:20:07.503000-03:00;42
2018-03-02 21:20:22.511000-03:00;43
2018-03-02 21:20:37.502000-03:00;43
2018-03-02 21:20:52.510000-03:00;44
2018-03-02 21:21:07.502000-03:00;44
2018-03-02 21:21:22.509000-03:00;45
2018-03-02 21:21:37.501000-03:00;45
2018-03-02 21:21:52.508000-03:00;46
2018-03-02 21:22:07.500000-03:00;46
2018-03-02 21:22:22.507000-03:00;47
2018-03-02 21:22:37.499000-03:00;48
2018-03-02 21:22:52.507000-03:00;48
2018-03-02 21:23:07.498000-03:00;49
2018-03-02 21:23:22.506000-03:00;49
2018-03-02 21:23:37.498000-03:00;50
2018-03-02 21:23:52.505000-03:00;50
2018-03-02 21:24:07.512000-03:00;51
2018-03-02 21:24:22.504000-03:00;51
2018-03-02 21:24:37.496000-03:00;52
2018-03-02 21:24:52.503000-03:00;52
2018-03-02 21:25:07.511000-03:00;53
2018-03-02 21:25:22.502000-03:00;53
2018-03-02 21:25:37.510000-03:00;54
2018-03-02 21:25:52.502000-03:00;55
2018-03-02 21:26:07.509000-03:00;55
2018-03-02 21:26:22.501000-03:00;56
2018-03-02 21:26:37.508000-03:00;56
2018-03-02 21:26:52.500000-03:00;57
2018-03-02 21:27:07.507000-03:00;57
2018-03-02 21:27:22.499000-03:00;58
2018-03-02 21:27:37.507000-03:00;58
2018-03-02 21:27:52.498000-03:00;59
2018-03-02 21:28:07.506000-03:00;59
2018-03-02 21:28:22.498000-03:00;60
2018-03-02 21:28:37.505000-03:00;60
2018-03-02 21:28:52.512000-03:00;61
2018-03-02 21:29:07.504000-03:00;62
2018-03-02 21:29:22.496000-03:00;62
2018-03-02 21:29:37.503000-03:00;63
2018-03-02 21:29:52.511000-03:00;63
2018-03-02 21:30:07.503000-03:00;64
2018-03-02 21:30:22.510000-03:00;64
2018-03-02 21:30:37.502000-03:00;65
2018-03-02 21:30:52.509000-03:00;65
2018-03-02 21:31:07.501000-03:00;66
2018-03-02 21:31:22.508000-03:00;66
2018-03-02 21:31:37.500000-03:00;67
2018-03-02 21:31:52.507000-03:00;68
2018-03-02 21:32:07.499000-03:00;68
2018-03-02 21:32:22.507000-03:00;69
2018-03-02 21:32:37.498000-03:00;69
2018-03-02 21:32:52.506000-03:00;70
2018-03-02 21:33:07.498000-03:00;70
2018-03-02 21:33:22.505000-03:00;71
2018-03-02 21:33:37.497000-03:00;71
2018-03-02 21:33:52.504000-03:00;72
2018-03-02 21:34:07.512000-03:00;72
2018-03-02 21:34:22.503000-03:00;73
2018-03-02 21:34:37.511000-03:00;74
2018-03-02 21:34:52.503000-03:00;74
2018-03-02 21:35:07.510000-03:00;75
2018-03-02 21:35:22.502000-03:00;75
2018-03-02 21:35:37.509000-03:00;76
2018-03-02 21:35:52.501000-03:00;76
2018-03-02 21:36:07.508000-03:00;77
2018-03-02 21:36:22.500000-03:00;77
2018-03-02 21:36:37.508000-03:00;78
2018-03-02 21:36:52.499000-03:00;78
2018-03-02 21:37:07.507000-03:00;79
2018-03-02 21:37:22.499000-03:00;79
2018-03-02 21:37:37.506000-03:00;80
2018-03-02 21:37:52.498000-03:00;81
2018-03-02 21:38:07.505000-03:00;81
2018-03-02 21:38:22.497000-03:00;82
2018-03-02 21:38:37.504000-03:00;82
2018-03-02 21:38:52.512000-03:00;83
2018-03-02 21:39:07.503000-03:00;83
2018-03-02 21:39:22.511000-03:00;84
2018-03-02 21:39:37.503000-03:00;84
2018-03-02 21:39:52.510000-03:00;85
2018-03-02 21:40:07.502000-03:00;85
2018-03-02 21:40:22.509000-03:00;86
2018-03-02 21:40:37.501000-03:00;87
2018-03-02 21:40:52.508000-03:00;87
2018-03-02 21:41:07.500000-03:00;88
2018-03-02 21:41:22.508000-03:00;88
2018-03-02 21:41:37.499000-03:00;89
2018-03-02 21:41:52.507000-03:00;89
2018-03-02 21:42:07.510000-03:00;90
2018-03-02 21:42:22.498000-03:00;90
2018-03-02 21:42:37.500000-03:00;91
2018-03-02 21:42:52.503000-03:00;91
2018-03-02 21:43:07.506000-03:00;92
2018-03-02 21:43:22.509000-03:00;92
2018-03-02 21:43:37.496000-03:00;93
2018-03-02 21:43:52.499000-03:00;94
2018-03-02 21:44:07.502000-03:00;94
2018-03-02 21:44:22.505000-03:00;95
2018-03-02 21:44:37.508000-03:00;95
2018-03-02 21:44:52.511000-03:00;96
2018-03-02 21:45:07.498000-03:00;96
2018-03-02 21:45:22.501000-03:00;97
2018-03-02 21:45:37.504000-03:00;97
2018-03-02 21:45:52.507000-03:00;98
2018-03-02 21:46:07.509000-03:00;98
2018-03-02 21:46:22.497000-03:00;99
2018-03-02 21:46:37.500000-03:00;100
2018-03-02 21:46:52.502000-03:00;100
2018-03-02 21:47:07.508000-03:00;101
2018-03-02 21:47:22.498000-03:00;101
2018-03-02 21:47:37.504000-03:00;102
2018-03-02 21:47:52.509000-03:00;102
2018-03-02 21:48:07.500000-03:00;103
2018-03-02 21:48:22.505000-03:00;103
2018-03-02 21:48:37.511000-03:00;104
2018-03-02 21:48:52.501000-03:00;104
2018-03-02 21:49:07.507000-03:00;105
2018-03-02 21:49:22.497000-03:00;105
2018-03-02 21:49:37.503000-03:00;106
2018-03-02 21:49:52.509000-03:00;107
2018-03-02 21:50:07.499000-03:00;107
2018-03-02 21:50:22.505000-03:00;108
2018-03-02 21:50:37.510000-03:00;108
2018-03-02 21:50:52.501000-03:00;109
2018-03-02 21:51:07.506000-03:00;109
2018-03-02 21:51:22.496000-03:00;110
2018-03-02 21:51:37.502000-03:00;110
2018-03-02 21:51:52.508000-03:00;111
2018-03-02 21:52:07.499000-03:00;111
2018-03-02 21:52:22.506000-03:00;112
2018-03-02 21:52:37.497000-03:00;113
2018-03-02 21:52:52.504000-03:00;113
2018-03-02 21:53:07.511000-03:00;114
2018-03-02 21:53:22.503000-03:00;114
2018-03-02 21:53:37.509000-03:00;115
2018-03-02 21:53:52.501000-03:00;115
2018-03-02 21:54:07.508000-03:00;116
2018-03-02 21:54:22.499000-03:00;116
2018-03-02 21:54:37.506000-03:00;117
2018-03-02 21:54:52.497000-03:00;117
2018-03-02 21:55:07.504000-03:00;118
2018-03-02 21:55:22.511000-03:00;118
2018-03-02 21:55:37.502000-03:00;119
2018-03-02 21:55:52.509000-03:00;120
2018-03-02 21:56:07.501000-03:00;120
2018-03-02 21:56:22.507000-03:00;121
2018-03-02 21:56:37.499000-03:00;121
2018-03-02 21:56:52.506000-03:00;122
2018-03-02 21:57:07.497000-03:00;122
2018-03-02 21:57:22.504000-03:00;123
2018-03-02 21:57:37.512000-03:00;123
2018-03-02 21:57:52.503000-03:00;124
2018-03-02 21:58:07.510000-03:00;124
2018-03-02 21:58:22.502000-03:00;125
2018-03-02 21:58:37.509000-03:00;126
2018-03-02 21:58:52.501000-03:00;126
2018-03-02 21:59:07.508000-03:00;127
2018-03-02 21:59:22.500000-03:00;127
2018-03-02 21:59:37.507000-03:00;128
2018-03-02 21:59:52.498000-03:00;128
2018-03-02 22:00:07.506000-03:00;129
2018-03-02 22:00:22.497000-03:00;129
2018-03-02 22:00:37.504000-03:00;130
2018-03-02 22:00:52.512000-03:00;130
2018-03-02 22:01:07.503000-03:00;131
2018-03-02 22:01:22.510000-03:00;131
2018-03-02 22:01:37.502000-03:00;132
2018-03-02 22:01:52.509000-03:00;133
2018-03-02 22:02:07.501000-03:00;133
2018-03-02 22:02:22.508000-03:00;134
2018-03-02 22:02:37.500000-03:00;134
2018-03-02 22:02:52.507000-03:00;135
2018-03-02 22:03:07.499000-03:00;135
2018-03-02 22:03:22.506000-03:00;136
2018-03-02 22:03:37.498000-03:00;136
2018-03-02 22:03:52.505000-03:00;137
2018-03-02 22:04:07.497000-03:00;137
2018-03-02 22:04:22.504000-03:00;138
2018-03-02 22:04:37.511000-03:00;139
2018-03-02 22:04:52.503000-03:00;139
2018-03-02 22:05:07.510000-03:00;140
2018-03-02 22:05:22.502000-03:00;140
2018-03-02 22:05:37.509000-03:00;141
2018-03-02 22:05:52.501000-03:00;141
2018-03-02 22:06:07.508000-03:00;142
2018-03-02 22:06:22.500000-03:00;142
2018-03-02 22:06:37.507000-03:00;143
2018-03-02 22:06:52.499000-03:00;143
2018-03-02 22:07:07.507000-03:00;144
2018-03-02 22:07:22.498000-03:00;144
2018-03-02 22:07:37.506000-03:00;145
2018-03-02 22:07:52.498000-03:00;146
2018-03-02 22:08:07.505000-03:00;146
2018-03-02 22:08:22.512000-03:00;147
2018-03-02 22:08:37.504000-03:00;147
2018-03-02 22:08:52.496000-03:00;148
2018-03-02 22:09:07.503000-03:00;148
2018-03-02 22:09:22.511000-03:00;149
2018-03-02 22:09:37.502000-03:00;149
2018-03-02 22:09:52.510000-03:00;150
2018-03-02 22:10:07.502000-03:00;150
2018-03-02 22:10:22.509000-03:00;151
2018-03-02 22:10:37.501000-03:00;152
2018-03-02 22:10:52.508000-03:00;152
2018-03-02 22:11:07.500000-03:00;153
2018-03-02 22:11:22.507000-03:00;153
2018-03-02 22:11:37.499000-03:00;154
2018-03-02 22:11:52.507000-03:00;154
2018-03-02 22:12:07.498000-03:00;155
2018-03-02 22:12:22.506000-03:00;155
2018-03-02 22:12:37.498000-03:00;156
2018-03-02 22:12:52.505000-03:00;156
2018-03-02 22:13:07.512000-03:00;157
2018-03-02 22:13:22.504000-03:00;157
2018-03-02 22:13:37.496000-03:00;158
2018-03-02 22:13:52.503000-03:00;159
2018-03-02 22:14:07.511000-03:00;159
2018-03-02 22:14:22.503000-03:00;160
2018-03-02 22:14:37.510000-03:00;160
2018-03-02 22:14:52.502000-03:00;161
2018-03-02 22:15:07.509000-03:00;161
2018-03-02 22:15:22.501000-03:00;162
2018-03-02 22:15:37.508000-03:00;162
2018-03-02 22:15:52.500000-03:00;163
2018-03-02 22:16:07.507000-03:00;163
2018-03-02 22:16:22.499000-03:00;164
2018-03-02 22:16:37.507000-03:00;165
2018-03-02 22:16:52.498000-03:00;165
2018-03-02 22:17:07.506000-03:00;166
2018-03-02 22:17:22.498000-03:00;166
2018-03-02 22:17:37.505000-03:00;167
2018-03-02 22:17:52.497000-03:00;167
2018-03-02 22:18:07.504000-03:00;168
2018-03-02 22:18:22.512000-03:00;168
2018-03-02 22:18:37.503000-03:00;169
2018-03-02 22:18:52.511000-03:00;169
2018-03-02 22:19:07.503000-03:00;170
2018-03-02 22:19:22.510000-03:00;170
2018-03-02 22:19:37.502000-03:00;171
2018-03-02 22:19:52.509000-03:00;172
2018-03-02 22:20:07.501000-03:00;172
2018-03-02 22:20:22.508000-03:00;173
2018-03-02 22:20:37.500000-03:00;173
2018-03-02 22:20:52.508000-03:00;174
2018-03-02 22:21:07.499000-03:00;174
2018-03-02 22:21:22.507000-03:00;175
2018-03-02 22:21:37.498000-03:00;175
2018-03-02 22:21:52.506000-03:00;176
2018-03-02 22:22:07.498000-03:00;176
2018-03-02 22:22:22.505000-03:00;177
2018-03-02 22:22:37.497000-03:00;177
2018-03-02 22:22:52.504000-03:00;178
2018-03-02 22:23:07.512000-03:00;179
2018-03-02 22:23:22.503000-03:00;179
2018-03-02 22:23:37.511000-03:00;180
2018-03-02 22:23:52.503000-03:00;180
2018-03-02 22:24:07.510000-03:00;181
2018-03-02 22:24:22.502000-03:00;181
2018-03-02 22:24:37.509000-03:00;182
2018-03-02 22:24:52.501000-03:00;182
2018-03-02 22:25:07.508000-03:00;183
2018-03-02 22:25:22.500000-03:00;183
2018-03-02 22:25:37.508000-03:00;184
2018-03-02 22:25:52.499000-03:00;185
2018-03-02 22:26:07.507000-03:00;185
2018-03-02 22:26:22.499000-03:00;186
2018-03-02 22:26:37.506000-03:00;186
2018-03-02 22:26:52.498000-03:00;187
2018-03-02 22:27:07.505000-03:00;187
2018-03-02 22:27:22.497000-03:00;188
2018-03-02 22:27:37.504000-03:00;188
2018-03-02 22:27:52.512000-03:00;189
2018-03-02 22:28:07.503000-03:00;189
2018-03-02 22:28:22.511000-03:00;190
2018-03-02 22:28:37.503000-03:00;191
2018-03-02 22:28:52.510000-03:00;191
2018-03-02 22:29:07.502000-03:00;192
2018-03-02 22:31:52.505000-03:00;198
